"gene","beta_age_rna","p_rna","FDR_rna"
"ENSG00000260229.1",0.215337337328825,0.00787132756242459,0.0182014917864376
"ENSG00000279476.1",0.196053302505885,0.010558477279137,0.0236188015478687
"ENSG00000279681.1",0.0975531940453377,0.765042459745738,NA
"ENSG00000279294.1",0.191191266936673,0.187261732207382,NA
"ENSG00000279841.1",0.186070993876151,0.0285565143013344,0.0561425601178705
"ENSG00000261218.5",0.048076342817196,0.613435959106328,0.704395513872255
"ENSG00000197943.9",0.1529801892396,4.79327307181171e-21,5.23571654891488e-19
"ENSG00000184860.9",-0.0385482373111129,0.341958366777297,0.448635008862214
"ENSG00000086696.10",0.055905954320684,0.452669015277122,0.558671480304673
"ENSG00000261235.1",-0.0399959660175416,0.867837487252418,NA
"ENSG00000260161.1",0.0446404409506067,0.738496336772716,0.808581972810983
"ENSG00000135698.9",0.0360834926147582,0.0206391434077926,0.0423116883846101
"ENSG00000259873.1",0.0876184342998438,0.667205421899587,NA
"ENSG00000261176.1",0.10642869919289,0.563192688910597,NA
"ENSG00000140945.16",0.170614804980208,2.51824132475807e-12,4.37346536404986e-11
"ENSG00000277387.1",0.00485281940364956,0.990656471346392,NA
"ENSG00000280044.1",-0.0019448523477647,0.996534810884876,NA
"ENSG00000260862.1",0.242100421771047,0.00024596666296581,0.000810987801161085
"ENSG00000263360.2",0.000840041827361675,0.999220137771633,NA
"ENSG00000260832.1",0.140505161676484,0.373243281858092,NA
"ENSG00000261410.1",-0.0331748817114139,0.789319539532529,NA
"ENSG00000261103.1",0.122453674977687,0.0217495712945083,0.0443258766569439
"ENSG00000260788.5",0.149932917056808,0.0394998667274091,0.0743503829404349
"ENSG00000259914.1",-0.0451172333113334,0.73433066322646,NA
"ENSG00000260228.5",0.193019787382339,7.97124924637866e-08,5.55728179286152e-07
"ENSG00000230989.6",-0.0435879599138804,2.14072214459131e-09,2.0058298826742e-08
"ENSG00000103150.5",-0.0624830452706506,0.000504101906642988,0.00155322965555144
"ENSG00000260932.1",0.0465766116070308,0.232763293349978,0.329945961711083
"ENSG00000260300.5",-0.00218346699711754,0.94774347297413,0.964962649445317
"ENSG00000140961.12",-0.193152898712178,2.23804162838399e-15,7.30662769923174e-14
"ENSG00000103154.9",-0.00406001038428553,0.918530736113593,0.943807905286617
"ENSG00000166558.10",0.146487460305052,0.0350366255249404,0.0670020880884365
"ENSG00000199350.1",0.00444554734617814,0.994363764833206,NA
"ENSG00000140943.16",0.0141105241314986,0.0702225039600067,0.121628668302693
"ENSG00000274677.1",0.0112800485077769,0.742528115008141,0.812085783861363
"ENSG00000260018.1",0.116146483545733,1.70550178484027e-09,1.62978600275528e-08
"ENSG00000260410.2",-0.111310519964646,0.0541049778473512,0.0974797149105506
"ENSG00000103160.11",-0.0393086580670383,0.00104763579318386,0.00301068955747119
"ENSG00000154099.17",0.0426843961336266,0.104863475911201,0.170614278429015
"ENSG00000103168.16",-0.000847851324966577,0.938661163142019,0.958268766132088
"ENSG00000140955.10",-0.173112028070254,2.04354696996147e-05,8.47262146333873e-05
"ENSG00000250685.7",-0.179734355894989,0.000373161669458195,0.0011835028026527
"ENSG00000168418.7",0.0280813501440442,0.705330054183654,0.781885590200904
"ENSG00000260858.1",0.0144839253568534,0.983624880057594,NA
"ENSG00000103175.10",0.199562976395206,1.21225377049082e-07,8.11603017796091e-07
"ENSG00000260530.1",-0.0134355742329755,0.958703158726365,NA
"ENSG00000260504.1",-0.00307753464469872,0.995347150508825,NA
"ENSG00000064270.12",-0.0284176040688938,0.357146919467592,0.464270824027926
"ENSG00000261286.1",0.0097630239472058,0.752716415450762,0.820470932614552
"ENSG00000140950.15",-0.0231614377981093,0.0142542270666418,0.0306573401920261
"ENSG00000261243.1",0.101383520827257,0.0699496783907252,0.1212343205026
"ENSG00000103187.7",0.105942455744627,2.25177573568493e-09,2.09889989965217e-08
"ENSG00000261471.1",0.311556036404023,1.05755722182325e-06,5.83022521108819e-06
"ENSG00000135686.12",-0.0169604832707607,0.161284832578763,0.244154898063774
"ENSG00000103194.15",-0.0636257813065261,6.53860658758874e-09,5.6020611558594e-08
"ENSG00000103196.11",0.0321237195607802,0.195688740240566,0.286400430429747
"ENSG00000260859.1",0.0913841145549141,0.0537973501574064,0.0969796930977402
"ENSG00000279622.1",-0.116993511472573,0.0159495348005096,0.033809740140571
"ENSG00000260340.1",-0.0142171871384213,0.929750757834268,NA
"ENSG00000153786.12",-0.0422284848234809,0.00012710280092264,0.000443971116978886
"ENSG00000135709.12",-0.0993663561382368,2.44005098636609e-07,1.53224681552152e-06
"ENSG00000153789.12",0.279284864346913,0.000249727777547941,0.000822294929074935
"ENSG00000278214.1",0.209161315418937,1.7801442212316e-07,1.1486100769072e-06
"ENSG00000275088.1",0.289046160895713,9.55854295020713e-13,1.82036010333643e-11
"ENSG00000131149.18",-0.0750107964972382,2.52079369600297e-06,1.27917378372132e-05
"ENSG00000270313.1",0.191675512235597,0.0094487450058041,0.021405153987769
"ENSG00000179219.5",0.183334126048117,0.00193438980645513,0.00521867403997016
"ENSG00000266307.1",-0.0207236337560188,0.91919418506255,NA
"ENSG00000278716.1",-0.038396475187017,0.418952769682145,0.526599902382109
"ENSG00000270124.1",0.0469891669540257,0.586999422743397,0.681371844346559
"ENSG00000260417.1",0.151656609494871,0.0152149730797721,0.0324640496324657
"ENSG00000263968.2",0.101346142304857,0.000261257639567097,0.000856290082763183
"ENSG00000131153.8",0.150040081226052,8.03549452201725e-12,1.25040615599939e-10
"ENSG00000154102.10",-0.0025518270685951,0.938122732221189,0.957951857027614
"ENSG00000275393.1",0.00201022817392734,0.987442416044332,NA
"ENSG00000269898.1",0.0259960939815214,0.962309711065102,NA
"ENSG00000131148.8",-0.0505055126537659,1.03967501276843e-07,7.06483507727483e-07
"ENSG00000252311.1",0.145264345863412,0.000150829106360933,0.000519859481684496
"ENSG00000270184.1",0.123806138507524,4.64528153135641e-07,2.75764382433488e-06
"ENSG00000270159.1",0.162647532492778,0.0438031323235258,0.0812964135964159
"ENSG00000131143.8",-0.0287731040807669,0.0277059979608653,0.0547007151702078
"ENSG00000214259.3",-0.0967801157445171,0.293535058254193,NA
"ENSG00000279907.1",-0.0141476596026883,0.920682193094989,NA
"ENSG00000140968.10",0.0382009058034161,0.130980163770507,0.205290812645413
"ENSG00000268804.1",-0.000833858859658213,0.998110419231676,NA
"ENSG00000269667.1",0.00553230942273364,0.993337022623708,NA
"ENSG00000279604.1",0.000525032041098948,0.999168084415567,NA
"ENSG00000261177.1",-0.00823587211195105,0.939879791802892,NA
"ENSG00000268078.1",0.0023113182740009,0.99782108508021,NA
"ENSG00000268505.1",-0.115291432069609,0.485275680712036,NA
"ENSG00000269186.1",0.0263135117441008,0.930772929465176,NA
"ENSG00000270058.1",0.0340011283988434,0.915750543354328,NA
"ENSG00000268754.1",0.0537903217205981,0.877913452131909,NA
"ENSG00000268532.1",0.0145770907402629,0.966932621811688,NA
"ENSG00000168367.9",0.217733844902509,0.0549605582536312,0.0988100459113671
"ENSG00000269826.1",0.0224152644560135,0.967187922266389,NA
"ENSG00000268473.1",0.00555583994869748,0.990262650199576,NA
"ENSG00000268388.5",-0.0668716649126912,0.115267802498852,0.184606083495055
"ENSG00000103241.6",0.0669256033189551,0.0127638730302659,0.0278237234916965
"ENSG00000270020.1",-0.12856166839675,1.62450874958285e-05,6.87955650385179e-05
"ENSG00000243697.1",-0.0884684369100122,0.000742207586003528,0.00220222422134362
"ENSG00000103248.18",-0.0238709215197177,0.0213850953298028,0.0436631559252461
"ENSG00000280278.1",-0.205974472865351,0.000257974344621428,0.000846507872376402
"ENSG00000260944.1",-0.0161726632719093,0.898648029835458,NA
"ENSG00000176692.5",0.0610384764401825,0.0327246133651955,0.063192018725157
"ENSG00000176678.5",0.170394898356366,3.47843208830443e-06,1.71699628035285e-05
"ENSG00000279142.1",0.221238627715927,0.033554479415421,0.0645662241850657
"ENSG00000260387.1",0.00478407041046242,0.995274556229276,NA
"ENSG00000261161.1",-0.00347031845047212,0.968669613816054,0.979275929158396
"ENSG00000274478.1",0.0398567442137912,0.579925262912408,0.67476463301894
"ENSG00000260026.1",-0.00841060249296744,0.971872298312593,NA
"ENSG00000261175.5",-0.0183429548906898,0.70459912597433,0.781307376940799
"ENSG00000260795.1",0.0428534984529258,0.955624037775627,NA
"ENSG00000232190.2",0.0273159899282444,0.821663150495426,NA
"ENSG00000261363.2",-0.016762893005387,0.921057448352344,NA
"ENSG00000260456.6",-0.0439868929754524,0.00304096418342179,0.00783410528321078
"ENSG00000261095.1",0.030289151076092,0.888466752921978,NA
"ENSG00000261651.1",-0.00588736484870616,0.98766498071067,NA
"ENSG00000261697.5",0.114505678055256,0.22426773753618,0.320142617579777
"ENSG00000243705.1",-0.0246030976385742,0.911632880947031,NA
"ENSG00000280419.1",0.0611960547929046,0.807674839321471,NA
"ENSG00000270006.2",0.149277862911364,5.66548529262739e-06,2.668990242461e-05
"ENSG00000103264.17",-0.0240545631022974,0.021154025574797,0.0432347532114469
"ENSG00000269901.1",0.0669960889109921,0.127342790588026,0.200555559194426
"ENSG00000140941.12",0.00128275493910064,0.908363231323313,0.936496189503475
"ENSG00000261592.1",0.143936081747302,0.00349436707613916,0.00886885556824449
"ENSG00000140948.11",-0.0290879014624933,0.00388984822537209,0.00974367065968322
"ENSG00000276393.1",-0.00137731619075904,0.993669366517266,NA
"ENSG00000276337.1",0.228562357973155,9.50061547037035e-13,1.81146942190381e-11
"ENSG00000260750.5",0.125942328871259,0.000235573034481646,0.000779750373919063
"ENSG00000269935.1",-0.0266520272405719,0.823192091178391,0.874608926033537
"ENSG00000154118.12",0.0595026498026956,0.0848568317879784,0.142562131944944
"ENSG00000277504.1",0.0167426763466487,0.907361856501454,NA
"ENSG00000226180.3",0.0621391481974416,0.0444517761863974,0.0823059003651257
"ENSG00000104731.13",0.0754667024904127,4.51570979005834e-12,7.45057432488734e-11
"ENSG00000260671.2",0.155106599222269,0.0155962124154729,0.0331545555260445
"ENSG00000260498.5",-0.0667469751721831,0.691779831028952,NA
"ENSG00000260177.1",-0.0263633784913342,0.944118910095149,NA
"ENSG00000103257.8",-0.0668156601467204,0.0399223769270642,0.0750448460926841
"ENSG00000260466.1",0.0949400748630115,0.0901548568817078,0.150054749653888
"ENSG00000174990.4",0.0497992681962977,0.382117005568457,0.490126433820253
"ENSG00000260443.1",0.0238900685941578,0.948697267340304,NA
"ENSG00000172530.20",0.0363361313504905,0.00504131093637771,0.0122860506960293
"ENSG00000261193.1",-0.0840947857072212,0.367558201411375,0.4747976718412
"ENSG00000260166.1",0.0176601503681207,0.919719940219553,NA
"ENSG00000205037.2",-0.0240736605925006,0.598738922906945,0.691883245932598
"ENSG00000261327.4",0.0984815474368946,0.323190264009528,0.428601525935428
"ENSG00000261816.1",-0.0560355314023212,0.823193391787319,NA
"ENSG00000260420.2",0.323472602071121,6.51311194378919e-05,0.000243160706945567
"ENSG00000261273.1",0.0235271365831684,0.95201236737998,NA
"ENSG00000225614.2",0.037439770662127,0.32725536364436,0.43289779384953
"ENSG00000179588.8",-0.0574678662326835,0.00159171405317165,0.00438224555155077
"ENSG00000261744.1",0.0645300254747534,0.0694604573080635,0.120513038915647
"ENSG00000158545.15",-0.0476534530026638,1.02856255104145e-07,6.99670067177718e-07
"ENSG00000124391.4",0.122741381153504,0.152247632091726,0.232616190084954
"ENSG00000051523.10",0.0898261825285341,1.58846656995025e-06,8.44082425519573e-06
"ENSG00000167508.11",0.079368513157337,6.82994691793344e-09,5.83306068212481e-08
"ENSG00000260630.6",0.0763758221761463,0.000723093396571647,0.00215204936895984
"ENSG00000185669.5",0.0807973161215977,0.0381467550926408,0.0720897829658182
"ENSG00000158717.10",-0.0147644601793712,0.0592992848185792,0.105382493562998
"ENSG00000174177.12",-0.0501201319770114,1.35711204980224e-05,5.84472354728381e-05
"ENSG00000278341.1",0.233671193397623,2.50915838304506e-13,5.35802588315844e-12
"ENSG00000103335.21",0.0778885177248302,8.79180833665929e-07,4.93035920696436e-06
"ENSG00000284585.1",-0.00416544616060268,0.994493674397778,NA
"ENSG00000260121.1",0.0801959930185839,7.43413044921156e-06,3.41553590772384e-05
"ENSG00000224888.4",0.101985454517637,0.000508015892241773,0.00156409288130199
"ENSG00000260617.1",0.0876562544882459,0.337767585609266,NA
"ENSG00000182376.2",0.0470616773901589,0.328087671270358,0.433704013428977
"ENSG00000167513.8",-0.00645531047351826,0.822273699457137,0.873738678239318
"ENSG00000198931.10",-0.000150700546065377,0.990184232053953,0.993823594750803
"ENSG00000141012.12",-0.0990532388546731,3.12835226767798e-15,9.90224902960584e-14
"ENSG00000167515.10",0.0673948748771449,1.66768777436063e-08,1.32391976233611e-07
"ENSG00000205022.9",0.0113259788665691,0.794541160785693,0.852762875928368
"ENSG00000129993.14",0.0188446904943971,0.337864989034937,0.444223255331842
"ENSG00000259881.1",0.251748727780722,1.87776699684573e-15,6.22502941762963e-14
"ENSG00000261226.1",-0.0645474841656966,0.0527261714339096,0.0952618683551932
"ENSG00000205018.2",-0.0282789958340024,0.199361315866551,0.290798048126742
"ENSG00000259989.1",0.0181571790853796,0.959094547556667,NA
"ENSG00000256982.1",0.0169814392821054,0.86595571067025,0.90667048560331
"ENSG00000176715.15",-0.0222748069409156,0.00548458825379664,0.0132332375366596
"ENSG00000261546.1",0.135003495440886,0.0118839249952917,0.0261621722431704
"ENSG00000180422.3",0.0225808606647465,0.293335531652696,0.396999069110203
"ENSG00000205015.1",0.307606201687692,6.08998307671817e-05,0.000228875116259727
"ENSG00000129910.7",0.0646317120647537,4.13468356206314e-06,2.00741160796084e-05
"ENSG00000259803.6",0.0018407801215545,0.962267855986886,0.974730663087153
"ENSG00000259877.2",-0.084665245925778,2.33881552179776e-06,1.19605860274384e-05
"ENSG00000170100.13",-0.0449616468392377,2.39657015265989e-06,1.22345817536692e-05
"ENSG00000167522.14",0.00713160260545925,0.368767359645509,0.476111492501693
"ENSG00000268218.1",0.105175997638989,2.11382949183289e-09,1.98351565857109e-08
"ENSG00000260279.2",0.077751391115997,0.0153180860012064,0.0326449381573137
"ENSG00000261253.2",-0.0901611828697537,6.84588935673794e-05,0.000253879201504113
"ENSG00000261574.1",0.122363944680608,0.0527515855503088,0.0952917558687969
"ENSG00000261692.1",0.119645838888481,0.201890038280488,0.293890747943607
"ENSG00000252887.1",0.0342915642935908,0.927895416716375,NA
"ENSG00000270832.1",0.171930511235647,0.0884233869784252,0.147683968206386
"ENSG00000197912.14",0.0225268471731573,0.0182475026451909,0.0380034434937943
"ENSG00000261118.1",0.0261212684771362,0.343457058172264,0.450100150742105
"ENSG00000274627.1",0.0210360349177967,0.34847328713604,0.455365372942317
"ENSG00000167526.13",0.0250089315023163,0.0275052564361872,0.054347674646999
"ENSG00000200084.1",0.0441187985391451,0.190721178344667,0.280480513431619
"ENSG00000178773.14",0.0781751832794876,0.0809123871789714,0.136913293707294
"ENSG00000015413.9",0.0607725021475358,0.306315556614155,0.410700188561867
"ENSG00000131165.14",-0.0398222347771953,8.28796941805874e-08,5.74947768693448e-07
"ENSG00000167523.13",-0.0143030034636782,0.258422921001637,0.358589345596235
"ENSG00000185324.21",-0.000505468302954216,0.965190777618141,0.976892999566208
"ENSG00000260259.1",0.0117852597940252,0.713335758989935,0.788311862369954
"ENSG00000275734.1",0.12543693902304,0.00498386959839062,0.012160777682034
"ENSG00000158792.15",0.031124274832434,0.124432876452655,0.196722626726224
"ENSG00000075399.13",0.0360615294586382,0.00399407244843375,0.00997451289155133
"ENSG00000261373.1",0.0980738202518097,6.50892567603123e-05,0.000243060739435339
"ENSG00000158805.11",0.0631007626972961,1.02499695294241e-11,1.56089209899165e-10
"ENSG00000187741.14",-0.0475008229681713,0.0634001325914587,0.111483900272555
"ENSG00000204991.10",0.0582203175729697,0.00494415555128255,0.0120775926259554
"ENSG00000141002.19",-0.00542395168113584,0.509326502180827,0.611393035406437
"ENSG00000258839.3",0.163980445630437,6.96750303050157e-13,1.36731942845221e-11
"ENSG00000258947.6",0.168745676188179,2.70357457555441e-08,2.07027765085764e-07
"ENSG00000259006.1",0.0105418318969665,0.986235764841923,NA
"ENSG00000140995.16",0.00527464803929527,0.526330887567595,0.626707567441084
"ENSG00000177946.5",-0.095161294174088,3.93464949031334e-11,5.23693558555831e-10
"ENSG00000223959.8",0.0685472855908546,1.06127105053501e-16,4.58409343986458e-15
"ENSG00000003249.13",-0.0274754971443625,0.311139755188447,0.415993375023332
"ENSG00000141013.16",0.0143697250772468,0.278582918722072,0.381098594352848
"ENSG00000221819.5",0.105432336239215,0.0210160917085801,0.0429919862612053
"ENSG00000222019.7",0.105151684152457,1.44476404989322e-08,1.1586518660953e-07
"ENSG00000126856.13",0.19920455503167,0.0438577183169869,0.0813836600822499
"ENSG00000261812.6",0.0164717443929136,0.812393927938645,0.866039287390974
"ENSG00000260528.4",0.0875023434363387,0.0336833474444322,0.0647731081430494
"ENSG00000260507.1",0.0137821580814657,0.980995128835146,NA
"ENSG00000261172.1",0.122123731823976,0.0489460528090656,0.0893793868109782
"ENSG00000260923.6",0.00179281469363341,0.949759583581747,0.966465706491336
"ENSG00000277349.1",0.000658459798540823,0.993506519325322,0.995731410289566
"ENSG00000280279.1",0.109286942688236,0.0426396632533309,0.0794593911286825
"ENSG00000280136.2",0.168422598094689,0.0166818191452876,0.0351584968486233
"ENSG00000268320.3",0.0184123129988181,0.915113374992434,NA
"ENSG00000272636.3",0.18614911568256,8.58254178719262e-14,2.01131086551788e-12
"ENSG00000273172.1",0.191123152621122,8.25185859045661e-05,0.000300315833928488
"ENSG00000181031.15",-0.0587167149544647,0.0113245827382953,0.0251109296432762
"ENSG00000262920.5",0.185925260190814,7.40377572778146e-05,0.000272124860586634
"ENSG00000262061.5",-0.127224956887602,6.66026164278817e-07,3.82146743083268e-06
"ENSG00000262558.1",0.142631842608767,0.0511542262900848,0.092890540081454
"ENSG00000262294.1",0.00284549432144585,0.971388316011923,0.980947247072995
"ENSG00000241525.4",0.0115522393445699,0.937653674553545,NA
"ENSG00000187624.8",-0.0957270830823656,0.000730513335528028,0.00217232661597634
"ENSG00000183688.4",-0.0192947748149769,0.387169577960309,0.494952206245142
"ENSG00000263015.1",0.124147065164205,0.0520250168904476,0.0942010631187285
"ENSG00000141252.19",-0.0402116269978074,4.5026559359075e-05,0.000174113863221826
"ENSG00000263300.1",0.143681813666369,0.0201987932288592,0.0415384334809835
"ENSG00000262905.1",0.201118300455046,5.60120511531358e-10,5.90407695226528e-09
"ENSG00000262708.1",0.00715543166795967,0.943085062440015,0.961586873619739
"ENSG00000244097.1",0.0297864146610663,0.359378024223488,0.466568818475159
"ENSG00000167695.14",0.0740095597360546,4.11372631261392e-06,1.99783877876953e-05
"ENSG00000179409.10",-0.0495096059116579,5.05432837217375e-05,0.000193427105862892
"ENSG00000231784.8",-0.0225518325789085,0.418939726918604,0.526599902382109
"ENSG00000167699.13",0.111005238120296,4.11627955128584e-18,2.46540661674877e-16
"ENSG00000262228.2",0.144756762338921,5.89649074693366e-06,2.76367449219554e-05
"ENSG00000171861.10",-0.0465461661972929,1.04649250510224e-05,4.63138689629303e-05
"ENSG00000262434.1",0.140672625043118,2.86526966257135e-06,1.43834840842867e-05
"ENSG00000277491.1",-0.011234488051059,0.619731034167244,0.710105721995986
"ENSG00000167693.16",0.0412507056309954,0.000478168470274915,0.00148154063631429
"ENSG00000262133.1",0.0799950607598926,0.0652752509177046,0.114319496185727
"ENSG00000262003.1",0.0887250205135996,0.0137503215307143,0.0297247155966863
"ENSG00000263017.1",0.138216362697646,0.0103810584391981,0.0232880009806656
"ENSG00000177370.4",-0.0620553416979982,8.57178493672292e-10,8.70771204338029e-09
"ENSG00000159842.14",0.109831992528374,3.71324948779073e-13,7.64549765144285e-12
"ENSG00000264429.1",0.0109045257817798,0.985071995397792,NA
"ENSG00000278794.1",0.00242237345156251,0.984197439938022,NA
"ENSG00000275997.1",0.0901464924099197,0.461837724824289,NA
"ENSG00000235361.1",0.0188130570918706,0.971701168834723,NA
"ENSG00000262213.1",0.0407985203707038,0.899096371633838,NA
"ENSG00000205899.3",-0.0298827448572352,0.70560782192246,0.782085884899815
"ENSG00000184811.3",-0.0441065585854067,0.201957241579067,0.293958981421264
"ENSG00000108953.16",-0.0155432477993849,0.0400501347114181,0.0752367219032254
"ENSG00000280408.1",0.155521781050369,0.000308158399446011,0.000993873296501734
"ENSG00000167193.7",-0.0696128258248777,1.69124383213716e-05,7.14245740536771e-05
"ENSG00000262777.1",0.0116095318882618,0.744664500052614,0.813842225790102
"ENSG00000197879.14",0.0423790951860044,9.31326187023753e-05,0.000335257742272241
"ENSG00000132376.19",-0.0792105709901058,2.81621036448819e-11,3.85009531501497e-10
"ENSG00000236618.2",-0.0289641848314708,0.0617103312920276,0.108952496039834
"ENSG00000174238.14",-0.0323178546091004,0.00321868634507491,0.00823532873569547
"ENSG00000167703.14",0.0614938502925517,0.101391075495511,0.165751338120432
"ENSG00000243704.3",0.252834497440591,0.000260919057573737,0.000855473625579826
"ENSG00000074660.15",0.161592856219212,1.31213408411669e-19,1.08691250880442e-17
"ENSG00000167705.11",0.0111253796226827,0.511459153640466,0.613305608356532
"ENSG00000174231.16",-0.00685160077093111,0.497053097947239,0.600098706414638
"ENSG00000277597.1",-0.0557491600038755,0.0698828690739986,0.121144592757234
"ENSG00000185561.9",0.023667934981869,0.395656325667192,0.503544128203086
"ENSG00000186594.14",0.0321690214327622,0.167435335762085,0.251788764344486
"ENSG00000167716.18",0.0160660753498089,0.27644273342391,0.37872918015061
"ENSG00000167711.13",-0.0217835641164131,0.504035892973206,0.606480529472577
"ENSG00000132386.10",-0.0276582312596367,0.0479118091619864,0.0878148394051143
"ENSG00000186532.11",0.0172707795757498,0.125643629431264,0.198325397823239
"ENSG00000132383.11",-0.0147182643190558,0.118043381543835,0.188255970476962
"ENSG00000108958.4",0.02451589411122,0.368091390773249,0.475414155745348
"ENSG00000185924.6",0.0601402548743881,0.0972199426430795,0.160061220712648
"ENSG00000262445.3",0.196184869678269,0.00226414681316218,0.00601960418816212
"ENSG00000228133.2",0.243882041497003,0.000450088795751831,0.00140358185091564
"ENSG00000262869.1",0.0349921674004737,0.944553331066239,NA
"ENSG00000108963.17",-0.0314856046447337,0.00146336028491075,0.00406498779833439
"ENSG00000263050.1",0.0346546319047822,0.096357804062908,0.158852835379059
"ENSG00000267200.1",0.0137825987859601,0.979459243382826,NA
"ENSG00000267195.1",-0.0262848300045792,0.891579110620584,NA
"ENSG00000177374.12",0.104796456006703,2.77813188158531e-06,1.39678176970391e-05
"ENSG00000070366.13",-0.024775885541326,0.00511177334044436,0.0124352009926875
"ENSG00000280333.1",0.102758116444287,0.0960211981610786,0.158378944939826
"ENSG00000262810.1",0.100754241098904,0.206013812576012,0.298810905772274
"ENSG00000279040.1",0.00132027559825325,0.996088287574183,NA
"ENSG00000279562.1",0.0447092841401944,0.814923848754768,NA
"ENSG00000279340.1",-0.0540377308921762,0.473163462609259,0.577856594870501
"ENSG00000262402.1",-0.0802738721770726,0.113191244080595,0.181811535546692
"ENSG00000265777.2",-0.00627378864113236,0.988327793506406,NA
"ENSG00000236838.2",0.0503276464157784,0.720725648915686,NA
"ENSG00000236457.1",0.0543156822337469,0.738465406081907,NA
"ENSG00000225084.1",0.0346369357775779,0.775108610629902,0.837401084970406
"ENSG00000278941.1",0.0563995016644335,0.700760021343727,NA
"ENSG00000280242.1",0.00232497742016533,0.990358829472416,NA
"ENSG00000167720.12",0.00495696814633581,0.694207838029469,0.77298650772303
"ENSG00000262333.1",0.0260859772082964,0.105626052706661,0.171626677792892
"ENSG00000167721.10",-0.080370612481804,1.78413784770222e-11,2.56081398069081e-10
"ENSG00000275084.3",0.041103089847145,0.66014035579537,NA
"ENSG00000212163.5",0.129147768571028,0.052978374946173,0.095658532774321
"ENSG00000141258.12",0.113641865218458,1.32347445002401e-16,5.6039838637482e-15
"ENSG00000274758.1",0.156398401071602,0.000855946233923406,0.00250760573649549
"ENSG00000263345.1",0.129857369060213,9.04466328693717e-13,1.73376671680533e-11
"ENSG00000070444.14",0.0444414207573332,0.0013813001753759,0.00386066749511124
"ENSG00000127804.12",-0.0173969110293078,0.0347331393688857,0.0664848491079722
"ENSG00000279872.1",0.0878780691843702,0.312767969296322,0.41769390976216
"ENSG00000243049.3",0.0295771676504529,0.955579494549588,NA
"ENSG00000262953.1",0.0787360392141521,0.432659850696653,NA
"ENSG00000007168.12",-0.0764991196470272,6.15800469335712e-18,3.54972066608312e-16
"ENSG00000262480.2",0.0421417786365824,0.771597602631015,NA
"ENSG00000279432.1",0.060255873388733,0.026337894487376,0.0523944915462845
"ENSG00000239884.3",0.0425120781047892,0.104289468870377,0.169834717512011
"ENSG00000272911.1",-0.0172769421360165,0.63258377068488,0.72142087569559
"ENSG00000132361.16",-0.0549708807642399,2.14256119114521e-06,1.10392947333342e-05
"ENSG00000273606.1",0.0177251176174321,0.976664525538522,NA
"ENSG00000262050.1",-0.0570076727725182,0.0671159882348789,0.117110887879346
"ENSG00000277200.1",-0.0153108256444716,0.61071666921611,0.701907336749036
"ENSG00000261963.3",0.102080183829365,0.261352731309741,0.361901121045587
"ENSG00000132359.14",0.0043321474851245,0.828524336578148,0.878468615628234
"ENSG00000262884.1",0.0883471503259901,0.345271342794903,0.452061211607824
"ENSG00000262628.1",0.0386937240117354,0.914038597056139,NA
"ENSG00000184166.1",0.0608997258464673,0.881635127892921,NA
"ENSG00000142163.7",0.00492281448618733,0.988510797754109,NA
"ENSG00000183024.3",0.0381905719902935,0.874006602132623,NA
"ENSG00000261848.5",-0.00155593420114855,0.995806110918432,NA
"ENSG00000262085.2",0.0135367774291406,0.96867644614323,NA
"ENSG00000172150.4",-0.0155776560736992,0.969305839400023,NA
"ENSG00000172146.1",0.0430044828062937,0.89968229713303,NA
"ENSG00000255095.1",0.017384802747182,0.974790702222563,NA
"ENSG00000262106.1",0.00527274876543712,0.98574106026322,NA
"ENSG00000221882.2",0.142739262710852,0.122021351730204,0.193479678023933
"ENSG00000262670.5",-0.0161933616444456,0.871981523340746,NA
"ENSG00000180090.4",0.0674648090511649,0.669868343219892,NA
"ENSG00000180068.8",0.0648016584016085,0.800433142285213,NA
"ENSG00000272546.1",0.0159575757063761,0.97214423044298,NA
"ENSG00000180042.4",0.105587092789012,0.465790170616279,NA
"ENSG00000180016.2",0.0250972351834278,0.605305421295666,0.697320674641959
"ENSG00000159961.1",0.151467894982889,0.0603265216467422,0.106913513751126
"ENSG00000127780.3",0.0370336058199041,0.743622210025078,0.812978844867955
"ENSG00000280268.1",0.195816991041166,0.000513371773057025,0.00157862187644017
"ENSG00000141255.12",0.119410879134236,0.000728830461304179,0.00216752228468893
"ENSG00000108381.10",0.153487562948547,1.15731366648533e-06,6.33357987010133e-06
"ENSG00000167723.14",0.142177422527536,0.000100065145500768,0.000357670458510397
"ENSG00000196689.11",0.122668734461005,2.51127814981553e-17,1.25458784219389e-15
"ENSG00000263338.1",0.213324598391301,8.91220205401152e-08,6.13627963218832e-07
"ENSG00000261916.1",0.135097517602769,0.0112702137643235,0.0250023445064629
"ENSG00000197417.7",0.086330043513906,4.49031407421412e-12,7.41246877117836e-11
"ENSG00000262248.1",0.0381776508824826,0.513203119415384,0.614779141117585
"ENSG00000040531.14",-0.0290594663128594,0.123030763715641,0.194830956320478
"ENSG00000262903.1",0.131974170640838,3.48012103434703e-12,5.85893103917264e-11
"ENSG00000213977.7",0.0296201958518017,0.0147105469472508,0.0315024891527389
"ENSG00000240898.1",0.0379677942592298,0.13610427870781,0.21200539314187
"ENSG00000127774.6",-0.0473369851486512,4.48063437093209e-06,2.16007602236004e-05
